Latitude, Longitude, Elevation
-32.6082033601203,-70.0642479796447,4580.072265625
-32.608203536491,-70.0638293122399,4570.64697265625
-32.608203711473,-70.0634106448334,4567.16064453125
-32.6082038850662,-70.0629919774253,4571.970703125
-32.6082040572706,-70.0625733100155,4582.0693359375
-32.6082042280863,-70.0621546426042,4589.1416015625
-32.6082043975133,-70.0617359751913,4594.21826171875
-32.6082045655516,-70.0613173077768,4595.44091796875
-32.608204732201,-70.0608986403607,4592.5712890625
-32.6082048974618,-70.0604799729431,4587.771484375
-32.6082050613338,-70.0600613055239,4581.15380859375
-32.608205223817,-70.0596426381033,4577.18310546875
-32.6082053849115,-70.059223970681,4577.0146484375
-32.6082055446173,-70.0588053032574,4579.791015625
-32.6082057029343,-70.0583866358322,4584.9111328125
-32.6082058598626,-70.0579679684055,4599.80419921875
-32.6082060154021,-70.0575493009774,4615.212890625
-32.6082061695528,-70.0571306335478,4631.1572265625
-32.6082063223149,-70.0567119661169,4650.06591796875
-32.6082064736882,-70.0562932986844,4670.46826171875
-32.6082066236727,-70.0558746312506,4694.51904296875
-32.6082067722685,-70.0554559638154,4716.28564453125
-32.6082069194756,-70.0550372963788,4736.3271484375
-32.6082070652939,-70.0546186289408,4756.94140625
-32.6082072097234,-70.0541999615015,4775.6572265625
-32.6082073527642,-70.0537812940608,4789.60888671875
-32.6082074944163,-70.0533626266188,4804.7470703125
-32.6082076346796,-70.0529439591755,4820.57763671875
-32.6082077735542,-70.0525252917308,4841.9228515625
-32.60820791104,-70.0521066242849,4864.552734375
-32.6082080471371,-70.0516879568377,4889.3759765625
-32.6082081818455,-70.0512692893892,4916.033203125
-32.6082083151651,-70.0508506219395,4943.0537109375
-32.6082084470959,-70.0504319544885,4966.86962890625
-32.608208577638,-70.0500132870364,4985.951171875
-32.6082087067914,-70.049594619583,4999.23486328125
-32.608208834556,-70.0491759521284,5008.31103515625
-32.6082089609319,-70.0487572846726,5016.2646484375
-32.608209085919,-70.0483386172156,5023.5751953125
-32.6082092095174,-70.0479199497575,5029.50048828125
-32.608209331727,-70.0475012822982,5034.193359375
-32.6082094525479,-70.0470826148378,5035.712890625
-32.60820957198,-70.0466639473763,5033.67041015625
-32.6082096900234,-70.0462452799136,5022.0791015625
-32.6082098066781,-70.0458266124499,5010.5
-32.608209921944,-70.045407944985,4998.93017578125
-32.6082100358211,-70.0449892775192,4989.81201171875
-32.6082101483096,-70.0445706100522,4982.3701171875
-32.6082102594092,-70.0441519425842,4978.18896484375
-32.6082103691201,-70.0437332751152,4975.267578125
-32.6082104774423,-70.0433146076451,4972.91162109375
-32.6082105843757,-70.042895940174,4970.4697265625
-32.6082106899204,-70.042477272702,4968.16552734375
-32.6082107940764,-70.042058605229,4966.06103515625
-32.6082108968436,-70.041639937755,4963.8857421875
-32.608210998222,-70.04122127028,4961.5791015625
-32.6082110982117,-70.0408026028041,4958.5263671875
-32.6082111968127,-70.0403839353273,4956.03857421875
-32.6082112940249,-70.0399652678496,4954.14404296875
-32.6082113898484,-70.0395466003709,4956.07763671875
-32.6082114842831,-70.0391279328914,4957.80810546875
-32.6082115773291,-70.038709265411,4956.15966796875
-32.6082116689863,-70.0382905979297,4954.94384765625
-32.6082117592548,-70.0378719304476,4954.056640625
-32.6082118481345,-70.0374532629646,4952.99853515625
-32.6082119356255,-70.0370345954808,4951.10205078125
-32.6082120217277,-70.0366159279963,4947.16455078125
-32.6082121064412,-70.0361972605109,4939.63427734375
-32.608212189766,-70.0357785930247,4930.0966796875
-32.608212271702,-70.0353599255377,4913.57421875
-32.6082123522493,-70.03494125805,4897.6572265625
-32.6082124314078,-70.0345225905616,4882.78076171875
-32.6082125091776,-70.0341039230724,4861.3173828125
-32.6082125855586,-70.0336852555825,4836.115234375
-32.6082126605509,-70.0332665880918,4797.646484375
-32.6082127341544,-70.0328479206005,4757.68994140625
-32.6082128063692,-70.0324292531085,4715.89599609375
-32.6082128771952,-70.0320105856159,4695.12255859375
-32.6082129466325,-70.0315919181226,4681.3076171875
-32.6082130146811,-70.0311732506286,4677.17236328125
-32.6082130813409,-70.030754583134,4674.6240234375
-32.6082131466119,-70.0303359156388,4673.49853515625
-32.6082132104942,-70.029917248143,4672.74853515625
-32.6082132729878,-70.0294985806466,4671.74560546875
-32.6082133340926,-70.0290799131496,4669.82373046875
-32.6082133938087,-70.0286612456521,4667.95849609375
-32.608213452136,-70.028242578154,4666.1298828125
-32.6082135090746,-70.0278239106553,4665.30029296875
-32.6082135646245,-70.0274052431562,4663.66015625
-32.6082136187856,-70.0269865756565,4660.2822265625
-32.6082136715579,-70.0265679081563,4656.8408203125
-32.6082137229415,-70.0261492406557,4653.3896484375
-32.6082137729364,-70.0257305731545,4650.341796875
-32.6082138215425,-70.0253119056529,4646.759765625
-32.6082138687598,-70.0248932381509,4642.39892578125
-32.6082139145884,-70.0244745706484,4636.3115234375
-32.6082139590283,-70.0240559031455,4629.455078125
-32.6082140020794,-70.0236372356422,4620.919921875
-32.6082140437418,-70.0232185681385,4618.58984375
-32.6082140840154,-70.0227999006344,4622.8115234375
-32.6082141229003,-70.0223812331299,4635.0126953125
-32.6082141603965,-70.0219625656251,4649.8623046875
-32.6082141965039,-70.02154389812,4669.328125
-32.6082142312225,-70.0211252306145,4691.13134765625
-32.6082142645524,-70.0207065631087,4714.724609375
-32.6082142964936,-70.0202878956026,4740.66357421875
-32.608214327046,-70.0198692280961,4766.25244140625
-32.6082143562097,-70.0194505605895,4790.5029296875
-32.6082143839846,-70.0190318930825,4812.93505859375
-32.6082144103707,-70.0186132255753,4834.34912109375
-32.6082144353682,-70.0181945580679,4852.12646484375
-32.6082144589769,-70.0177758905602,4867.96484375
-32.6082144811968,-70.0173572230523,4880.44287109375
-32.608214502028,-70.0169385555442,4888.86962890625
-32.6082145214704,-70.0165198880359,4895.19921875
-32.6082145395241,-70.0161012205275,4895.48291015625
-32.6082145561891,-70.0156825530189,4895.0966796875
-32.6082145714653,-70.0152638855101,4893.87841796875
-32.6082145853527,-70.0148452180012,4899.384765625
-32.6082145978515,-70.0144265504922,4907.0498046875
-32.6082146089614,-70.0140078829831,4917.41552734375
-32.6082146186826,-70.0135892154738,4925.78662109375
-32.6082146270151,-70.0131705479645,4932.35546875
-32.6082146339589,-70.0127518804551,4932.52978515625
-32.6082146395138,-70.0123332129457,4932.6005859375
-32.6082146436801,-70.0119145454362,4934.9013671875
-32.6082146464576,-70.0114958779267,4941.37548828125
-32.6082146478463,-70.0110772104171,4950.5712890625
-32.6082146478463,-70.0106585429076,4953.15478515625
-32.6082146464576,-70.010239875398,4954.40185546875
-32.6082146436801,-70.0098212078885,4953.37060546875
-32.6082146395138,-70.009402540379,4951.5380859375
-32.6082146339589,-70.0089838728696,4949.1640625
-32.6082146270151,-70.0085652053602,4943.11572265625
-32.6082146186827,-70.0081465378509,4929.7158203125
-32.6082146089614,-70.0077278703416,4905.5087890625
-32.6082145978515,-70.0073092028325,4858.5625
-32.6082145853527,-70.0068905353235,4805.73876953125
-32.6082145714653,-70.0064718678146,4760.751953125
-32.6082145561891,-70.0060532003058,4721.19677734375
-32.6082145395241,-70.0056345327972,4687.4189453125
-32.6082145214704,-70.0052158652888,4653.724609375
